feature_group_id,feature_group,requirement_id,requirement,scope_bucket,priority,delivery_contract,platform_scope,role_scope,dependency_boundary,feature_flag,decision_id,source_file,source_section,notes
FG-VIS-WORLD,Pulkovo world,VIS-WORLD-004,Day lighting is implementation baseline; morning/evening/night remain derivative states.,MVP_IN_BASELINE_WITH_DEFERRED_FREEZE,P0_BASELINE_DEFERRED_FREEZE,IMPLEMENT_CURRENT BASELINE; DO NOT INVENT FINAL FREEZE VALUE/ASSET,Mobile PWA primary; responsive web,Employee; authorized management where applicable,Current implementation baseline exists; final freeze refinement later,ff.dynamicLightingVariants,OD-012,AI_TAMAGOTCHI_VISUAL_PACKAGE_v1.0/00_README/OPEN_DECISIONS_FINAL.md,Final audit,
FG-VIS-HOME,Home shell & current owner-approved UX,VIS-HOME-001,AI-задача UI semantics = completed AI-assisted work case; no future to-do lifecycle.,MVP_IN,P0,REQUIRED_FOR_MVP,Mobile PWA primary; responsive web,Employee; authorized management where applicable,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,OD-001,AI_TAMAGOTCHI_VISUAL_PACKAGE_v1.0/00_README/PROJECT_DECISION_OVERRIDE_v2.0.md,Owner override §4,
FG-VIS-HOME,Home shell & current owner-approved UX,VIS-HOME-002,Mobile bottom navigation = Главная / История / Рейтинг / Профиль.,MVP_IN,P0,REQUIRED_FOR_MVP,Mobile PWA primary; responsive web,Employee; authorized management where applicable,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,OD-002,AI_TAMAGOTCHI_VISUAL_PACKAGE_v1.0/00_README/PROJECT_DECISION_OVERRIDE_v2.0.md,Owner override §4,
FG-VIS-HOME,Home shell & current owner-approved UX,VIS-HOME-003,Home primary CTA = «Добавить AI-задачу».,MVP_IN,P0,REQUIRED_FOR_MVP,Mobile PWA primary; responsive web,Employee; authorized management where applicable,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,OD-003,AI_TAMAGOTCHI_VISUAL_PACKAGE_v1.0/00_README/PROJECT_DECISION_OVERRIDE_v2.0.md,Owner override §4,
FG-VIS-HOME,Home shell & current owner-approved UX,VIS-HOME-004,Annual Score/rank is not persistently displayed on Home; use Rating/Profile contexts.,MVP_IN,P0,REQUIRED_FOR_MVP,Mobile PWA primary; responsive web,Employee; authorized management where applicable,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,OD-004,AI_TAMAGOTCHI_VISUAL_PACKAGE_v1.0/00_README/PROJECT_DECISION_OVERRIDE_v2.0.md,Owner override §4,
FG-VIS-HOME,Home shell & current owner-approved UX,VIS-HOME-005,Evolution XP is not persistently displayed on Home; use Profile/Evolution/result contexts.,MVP_IN,P0,REQUIRED_FOR_MVP,Mobile PWA primary; responsive web,Employee; authorized management where applicable,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,OD-005,AI_TAMAGOTCHI_VISUAL_PACKAGE_v1.0/00_README/PROJECT_DECISION_OVERRIDE_v2.0.md,Owner override §4,
FG-VIS-HOME,Home shell & current owner-approved UX,VIS-HOME-006,Home shows compact Monthly Goals progress only; full detail is elsewhere.,MVP_IN,P0,REQUIRED_FOR_MVP,Mobile PWA primary; responsive web,Employee; authorized management where applicable,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,OD-006,AI_TAMAGOTCHI_VISUAL_PACKAGE_v1.0/00_README/PROJECT_DECISION_OVERRIDE_v2.0.md,Owner override §4,
FG-VIS-HOME,Home shell & current owner-approved UX,VIS-HOME-007,Home health presentation baseline = mascot state + detail-on-demand; no persistent numeric HP bar.,MVP_IN_BASELINE_WITH_DEFERRED_FREEZE,P0_BASELINE_DEFERRED_FREEZE,IMPLEMENT_CURRENT BASELINE; DO NOT INVENT FINAL FREEZE VALUE/ASSET,Mobile PWA primary; responsive web,Employee; authorized management where applicable,Current implementation baseline exists; final freeze refinement later,NO_RUNTIME_FLAG,OD-011,AI_TAMAGOTCHI_VISUAL_PACKAGE_v1.0/00_README/OPEN_DECISIONS_FINAL.md,Final audit,
FG-VIS-HOME,Home shell & current owner-approved UX,VIS-HOME-008,Do not add permanent feed/play/learn/rest-style game-button row on Home.,MVP_IN_BASELINE_WITH_DEFERRED_FREEZE,P0_BASELINE_DEFERRED_FREEZE,IMPLEMENT_CURRENT BASELINE; DO NOT INVENT FINAL FREEZE VALUE/ASSET,Mobile PWA primary; responsive web,Employee; authorized management where applicable,Current implementation baseline exists; final freeze refinement later,NO_RUNTIME_FLAG,OD-010,AI_TAMAGOTCHI_VISUAL_PACKAGE_v1.0/00_README/OPEN_DECISIONS_FINAL.md,Final audit,
FG-VIS-DS,Design system,VIS-DS-001,"Functional UI is light, strict, modern, airport-inspired with restrained amber/gold accent.",MVP_IN,P0,REQUIRED_FOR_MVP,Mobile PWA primary; responsive web/desktop as applicable,Employee; authorized management where applicable,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,TZ_Design_Lyuboznayka_Pulkovo_v1.0.docx,Design §6–7,
FG-VIS-DS,Design system,VIS-DS-002,Functional UX/readability takes priority over decorative 3D/gamification.,MVP_IN,P0,REQUIRED_FOR_MVP,Mobile PWA primary; responsive web/desktop as applicable,Employee; authorized management where applicable,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,TZ_Design_Lyuboznayka_Pulkovo_v1.0.docx,Design §1.2,
FG-VIS-DS,Design system,VIS-DS-003,Use current Stage-20 token/component handoff rather than legacy component values.,MVP_IN,P0,REQUIRED_FOR_MVP,Mobile PWA primary; responsive web/desktop as applicable,Employee; authorized management where applicable,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,AI_TAMAGOTCHI_VISUAL_PACKAGE_v1.0/09_DEVELOPER_HANDOFF/HANDOFF_INDEX_v2.0.md,Current handoff,
FG-VIS-DS,Design system,VIS-DS-004,Final runtime font is not frozen; Stage-20 baseline uses Inter + system fallbacks and must remain replaceable.,MVP_IN_BASELINE_WITH_DEFERRED_FREEZE,P0_BASELINE_DEFERRED_FREEZE,IMPLEMENT_CURRENT BASELINE; DO NOT INVENT FINAL FREEZE VALUE/ASSET,Mobile PWA primary; responsive web/desktop as applicable,Employee; authorized management where applicable,Current implementation baseline exists; final freeze refinement later,NO_RUNTIME_FLAG,OD-017,AI_TAMAGOTCHI_VISUAL_PACKAGE_v1.0/00_README/OPEN_DECISIONS_FINAL.md,Final audit,
FG-VIS-DS,Design system,VIS-DS-005,Current token palette is implementation baseline; final scene-level color calibration remains a freeze refinement.,MVP_IN_BASELINE_WITH_DEFERRED_FREEZE,P0_BASELINE_DEFERRED_FREEZE,IMPLEMENT_CURRENT BASELINE; DO NOT INVENT FINAL FREEZE VALUE/ASSET,Mobile PWA primary; responsive web/desktop as applicable,Employee; authorized management where applicable,Current implementation baseline exists; final freeze refinement later,NO_RUNTIME_FLAG,OD-018,AI_TAMAGOTCHI_VISUAL_PACKAGE_v1.0/00_README/OPEN_DECISIONS_FINAL.md,Final audit,
FG-VIS-MOTION,Motion & reduced motion,VIS-MOTION-001,Navigation motion is fast/restrained; mascot/feedback motion may be more elastic without impairing function.,MVP_IN,P0,REQUIRED_FOR_MVP,Mobile PWA primary; responsive web/desktop as applicable,Employee; authorized management where applicable,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,TZ_Design_Lyuboznayka_Pulkovo_v1.0.docx,Design Motion,
FG-VIS-MOTION,Motion & reduced motion,VIS-MOTION-002,Reduced Motion behavior is mandatory; large bounce/squash/motion degrades to restrained fade/scale while preserving feedback.,MVP_IN,P0,REQUIRED_FOR_MVP,Mobile PWA primary; responsive web/desktop as applicable,Employee; authorized management where applicable,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,AI_TAMAGOTCHI_VISUAL_PACKAGE_v1.0/09_DEVELOPER_HANDOFF/HANDOFF_INDEX_v2.0.md,Current motion handoff,
FG-VIS-MOTION,Motion & reduced motion,VIS-MOTION-003,Stage-20 motion values are the implementation baseline; final animation tuning remains open.,MVP_IN_BASELINE_WITH_DEFERRED_FREEZE,P0_BASELINE_DEFERRED_FREEZE,IMPLEMENT_CURRENT BASELINE; DO NOT INVENT FINAL FREEZE VALUE/ASSET,Mobile PWA primary; responsive web/desktop as applicable,Employee; authorized management where applicable,Current implementation baseline exists; final freeze refinement later,NO_RUNTIME_FLAG,OD-027,AI_TAMAGOTCHI_VISUAL_PACKAGE_v1.0/00_README/OPEN_DECISIONS_FINAL.md,Final audit,
FG-VIS-RESP,Responsive behavior,VIS-RESP-001,Mobile is primary; desktop/admin uses dedicated desktop information architecture rather than stretched mobile layouts.,MVP_IN,P0,REQUIRED_FOR_MVP,Mobile PWA primary; responsive web/desktop as applicable,Employee; authorized management where applicable,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,TZ_Design_Lyuboznayka_Pulkovo_v1.0.docx,Design + handoff,
FG-VIS-RESP,Responsive behavior,VIS-RESP-002,"Responsive 3D framing preserves mascot face/eyes, CTA and nav safe regions; mascot does not scale linearly with viewport width.",MVP_IN,P0,REQUIRED_FOR_MVP,Mobile PWA primary; responsive web/desktop as applicable,Employee; authorized management where applicable,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,AI_TAMAGOTCHI_VISUAL_PACKAGE_v1.0/09_DEVELOPER_HANDOFF/HANDOFF_INDEX_v2.0.md,Responsive handoff,
FG-3D,Hybrid/realtime 3D & fallback,VIS-3D-001,3D planning architecture = HYBRID and functional UI must remain usable when realtime 3D is unavailable.,MVP_IN,P0,REQUIRED_FOR_MVP,Mobile PWA primary; responsive web,Employee; authorized management where applicable,Source-defined / no new external contract at Stage 2,ff.realtime3d,,AI_TAMAGOTCHI_VISUAL_PACKAGE_v1.0/00_README/PROJECT_DECISION_OVERRIDE_v2.0.md,Owner override §4,
FG-3D,Hybrid/realtime 3D & fallback,VIS-3D-002,Realtime baseline = Three.js + WebGL2-capable web/PWA + glTF 2.0/GLB.,MVP_IN,P0,REQUIRED_FOR_MVP,Mobile PWA primary; responsive web,Employee; authorized management where applicable,Source-defined / no new external contract at Stage 2,ff.realtime3d,OD-019,AI_TAMAGOTCHI_VISUAL_PACKAGE_v1.0/00_README/PROJECT_DECISION_OVERRIDE_v2.0.md,Owner override §4,
FG-3D,Hybrid/realtime 3D & fallback,VIS-3D-003,"3D coordinate convention = 1 unit = 1 meter, right-handed glTF, Y-up.",MVP_IN,P0,REQUIRED_FOR_MVP,Mobile PWA primary; responsive web,Employee; authorized management where applicable,Source-defined / no new external contract at Stage 2,ff.realtime3d,OD-020,AI_TAMAGOTCHI_VISUAL_PACKAGE_v1.0/00_README/PROJECT_DECISION_OVERRIDE_v2.0.md,Owner override §4,
FG-3D,Hybrid/realtime 3D & fallback,VIS-3D-004,Production visual runtime files may be consumed directly only from `08_PRODUCTION_EXPORTS/`.,MVP_IN,P0,REQUIRED_FOR_MVP,Mobile PWA primary; responsive web,Employee; authorized management where applicable,Source-defined / no new external contract at Stage 2,ff.realtime3d,,AI_TAMAGOTCHI_VISUAL_PACKAGE_v1.0/00_README/README_FINAL_PACKAGE_v2.0.md,Final package README,
FG-3D,Hybrid/realtime 3D & fallback,VIS-3D-005,Existing package GLBs are Stage-16 technical/proxy assets and must not be promoted as final production 3D.,MVP_IN,P0,REQUIRED_FOR_MVP,Mobile PWA primary; responsive web,Employee; authorized management where applicable,Source-defined / no new external contract at Stage 2,ff.realtime3d,,AI_TAMAGOTCHI_VISUAL_PACKAGE_v1.0/00_README/README_FINAL_PACKAGE_v2.0.md,Final package audit,
FG-3D,Hybrid/realtime 3D & fallback,VIS-3D-006,Final mascot/world production GLBs are external production dependencies; integrate through explicit interfaces and approved fallbacks.,MVP_IN_EXTERNAL_ASSET_WITH_FALLBACK,P0_EXTERNAL_ASSET_WITH_FALLBACK,IMPLEMENT_INTERFACE_AND_APPROVED_FALLBACK; INTEGRATE FINAL ASSET WHEN PROVIDED,Mobile PWA primary; responsive web,Employee; authorized management where applicable,Final production mascot/Pulkovo GLBs absent; approved static fallback required,ff.realtime3d,,AI_TAMAGOTCHI_VISUAL_PACKAGE_v1.0/00_README/README_FINAL_PACKAGE_v2.0.md,Final package audit,
FG-3D,Hybrid/realtime 3D & fallback,VIS-3D-007,KTX2 remains optional/unvalidated; compatible non-KTX2 path is current baseline.,DEFERRED_OPTIONAL,DEFERRED_OPTIONAL,OPTIONAL_NOT_REQUIRED_FOR_MVP_ACCEPTANCE,Mobile PWA primary; responsive web,Employee; authorized management where applicable,Optional capability not required for MVP acceptance,ff.ktx2,OD-023,AI_TAMAGOTCHI_VISUAL_PACKAGE_v1.0/00_README/OPEN_DECISIONS_FINAL.md,Final audit,
FG-3D,Hybrid/realtime 3D & fallback,VIS-3D-008,"LOD, memory and file-size numeric budgets are not benchmark-certified; no measured performance claim may be invented.",MVP_IN_BASELINE_WITH_DEFERRED_FREEZE,P0_BASELINE_DEFERRED_FREEZE,IMPLEMENT_CURRENT BASELINE; DO NOT INVENT FINAL FREEZE VALUE/ASSET,Mobile PWA primary; responsive web,Employee; authorized management where applicable,Current implementation baseline exists; final freeze refinement later,ff.realtime3d,OD-021/022/024,AI_TAMAGOTCHI_VISUAL_PACKAGE_v1.0/00_README/OPEN_DECISIONS_FINAL.md,Final audit,
FG-3D,Hybrid/realtime 3D & fallback,VIS-3D-009,Numeric camera/FOV/safe-zone and runtime-lighting values remain tuning items; use current framing/lighting specs as baseline.,MVP_IN_BASELINE_WITH_DEFERRED_FREEZE,P0_BASELINE_DEFERRED_FREEZE,IMPLEMENT_CURRENT BASELINE; DO NOT INVENT FINAL FREEZE VALUE/ASSET,Mobile PWA primary; responsive web,Employee; authorized management where applicable,Current implementation baseline exists; final freeze refinement later,ff.realtime3d,OD-025/026,AI_TAMAGOTCHI_VISUAL_PACKAGE_v1.0/00_README/OPEN_DECISIONS_FINAL.md,Final audit,
FG-VIS-ASSET,Production visual assets,VIS-ASSET-001,Old schematic Happy/Coma mascot fallbacks are deprecated; canonical-derived v2 fallbacks are current.,MVP_IN,P0,REQUIRED_FOR_MVP,Mobile PWA primary; responsive web/desktop as applicable,Employee; authorized management where applicable,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,AI_TAMAGOTCHI_VISUAL_PACKAGE_v1.0/00_README/CURRENT_PROJECT_APPROVAL_STATUS_v2.0.md,Current approval,
FG-VIS-ASSET,Production visual assets,VIS-ASSET-002,Approved Pulkovo Home Day v2 fallback is current.,MVP_IN,P0,REQUIRED_FOR_MVP,Mobile PWA primary; responsive web/desktop as applicable,Employee; authorized management where applicable,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,AI_TAMAGOTCHI_VISUAL_PACKAGE_v1.0/00_README/CURRENT_PROJECT_APPROVAL_STATUS_v2.0.md,Current approval,
FG-VIS-QA,Visual regression,VIS-QA-001,Current Golden Screen set contains 17 v2 references: 15 mobile and 2 desktop.,MVP_IN,P0,REQUIRED_FOR_MVP,Mobile PWA primary; responsive web/desktop as applicable,Employee; authorized management where applicable,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,AI_TAMAGOTCHI_VISUAL_PACKAGE_v1.0/00_README/CURRENT_PROJECT_APPROVAL_STATUS_v2.0.md,Current remediation,
FG-VIS-QA,Visual regression,VIS-QA-002,Golden Screens are visual regression references and do not replace functional/performance runtime tests.,MVP_IN,P0,REQUIRED_FOR_MVP,Mobile PWA primary; responsive web/desktop as applicable,Employee; authorized management where applicable,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,AI_TAMAGOTCHI_VISUAL_PACKAGE_v1.0/00_README/README_FINAL_PACKAGE_v2.0.md,Visual QA / final audit,
FG-GOV,Rights/provenance workflow status,VIS-RIGHTS-001,Legal/brand/license/provenance workflow is WAIVED_NON_BLOCKING for project progression; this is not independent legal clearance.,MVP_IN,P0,REQUIRED_FOR_MVP,Mobile PWA primary; responsive web/desktop as applicable,Employee; authorized management where applicable,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,OD-015/032,AI_TAMAGOTCHI_VISUAL_PACKAGE_v1.0/00_README/PROJECT_DECISION_OVERRIDE_v2.0.md,Owner override §1,
FG-3D,Hybrid/realtime 3D & fallback,VIS-PERF-001,Physical-device Stage-16 validation is WAIVED_NON_BLOCKING; no measured FPS/memory/load claim is authorized.,MVP_IN,P0,REQUIRED_FOR_MVP,Mobile PWA primary; responsive web,Employee; authorized management where applicable,Source-defined / no new external contract at Stage 2,ff.realtime3d,OD-024,AI_TAMAGOTCHI_VISUAL_PACKAGE_v1.0/00_README/PROJECT_DECISION_OVERRIDE_v2.0.md,Owner override §4,
FG-VIS-ART,Art direction & product identity,VIS-ART-005,Final app identity/logo must not be invented until supplied/approved.,MVP_IN_BASELINE_WITH_DEFERRED_FREEZE,P0_BASELINE_DEFERRED_FREEZE,IMPLEMENT_CURRENT BASELINE; DO NOT INVENT FINAL FREEZE VALUE/ASSET,Mobile PWA primary; responsive web/desktop as applicable,Employee; authorized management where applicable,Current implementation baseline exists; final freeze refinement later,asset.finalBrandIdentityAvailable,OD-016,AI_TAMAGOTCHI_VISUAL_PACKAGE_v1.0/00_README/OPEN_DECISIONS_FINAL.md,Final audit,
FG-VIS-ASSET,Production visual assets,VIS-ASSET-003,Release-specific achievement/cosmetic art may use generic badge/icon fallback; do not invent final release inventory.,MVP_IN_BASELINE_WITH_DEFERRED_FREEZE,P0_BASELINE_DEFERRED_FREEZE,IMPLEMENT_CURRENT BASELINE; DO NOT INVENT FINAL FREEZE VALUE/ASSET,Mobile PWA primary; responsive web/desktop as applicable,Employee; authorized management where applicable,Current implementation baseline exists; final freeze refinement later,asset.releaseSpecificAchievementArtAvailable,OD-028,AI_TAMAGOTCHI_VISUAL_PACKAGE_v1.0/00_README/OPEN_DECISIONS_FINAL.md,Final audit,
FG-VIS-ASSET,Production visual assets,VIS-ASSET-004,Final evolution-branch art must not be invented; canonical/base mascot treatment remains valid until branch assets exist.,MVP_IN_BASELINE_WITH_DEFERRED_FREEZE,P0_BASELINE_DEFERRED_FREEZE,IMPLEMENT_CURRENT BASELINE; DO NOT INVENT FINAL FREEZE VALUE/ASSET,Mobile PWA primary; responsive web/desktop as applicable,Employee; authorized management where applicable,Current implementation baseline exists; final freeze refinement later,asset.evolutionBranchArtAvailable,OD-029,AI_TAMAGOTCHI_VISUAL_PACKAGE_v1.0/00_README/OPEN_DECISIONS_FINAL.md,Final audit,
FG-VIS-HANDOFF,Developer visual handoff,VIS-HANDOFF-001,Current developer consumption filenames are the Stage-20 canonical files named by the handoff index even where versioned lineage companions exist.,MVP_IN,P0,REQUIRED_FOR_MVP,Mobile PWA primary; responsive web/desktop as applicable,Employee; authorized management where applicable,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,AI_TAMAGOTCHI_VISUAL_PACKAGE_v1.0/09_DEVELOPER_HANDOFF/HANDOFF_INDEX_v2.0.md,Stage-20 handoff,
FG-VIS-HANDOFF,Developer visual handoff,VIS-HANDOFF-002,No live Figma workspace/master link is available; file-based handoff is the current source.,MVP_IN_BASELINE_WITH_DEFERRED_FREEZE,P0_BASELINE_DEFERRED_FREEZE,IMPLEMENT_CURRENT BASELINE; DO NOT INVENT FINAL FREEZE VALUE/ASSET,Mobile PWA primary; responsive web/desktop as applicable,Employee; authorized management where applicable,Current implementation baseline exists; final freeze refinement later,NO_RUNTIME_FLAG,OD-030,AI_TAMAGOTCHI_VISUAL_PACKAGE_v1.0/00_README/OPEN_DECISIONS_FINAL.md,Final audit,
FG-AMBIENT,Ambient mascot context & light interactions,PRD-AMBIENT-001,"Pet tone is cute, emotional and slightly naive but not overly childish; copy stays short and avoids corporate bureaucracy, sarcasm and complex humor.",MVP_IN,P0,REQUIRED_FOR_MVP,Mobile PWA primary; responsive web/desktop as applicable,Employee; authorized management where applicable,Source-defined / no new external contract at Stage 2,ff.ambientContext,,TZ_AI_Tamagotchi_v1.0 (1).docx,§19.2,Stage-2 source-normalization correction; source-backed visual/content behavior.
FG-AMBIENT,Ambient mascot context & light interactions,PRD-AMBIENT-002,Ambient mascot reactions/copy are limited to at most 1–2 occurrences per day.,MVP_IN,P0,REQUIRED_FOR_MVP,Mobile PWA primary; responsive web/desktop as applicable,Employee; authorized management where applicable,Source-defined / no new external contract at Stage 2,ff.ambientContext,OD-009,TZ_AI_Tamagotchi_v1.0 (1).docx,§19.2 PET-010,No persistent first-person Home speech bubble; implement ambient behavior without turning Home into a chat feed.
FG-AMBIENT,Ambient mascot context & light interactions,PRD-AMBIENT-003,"Ambient external context is limited to Saint Petersburg weather/temperature/precipitation, season, time of day, day of week and official holidays.",MVP_IN,P0,REQUIRED_FOR_MVP,Mobile PWA primary; responsive web/desktop as applicable,Employee; authorized management where applicable,Source-defined / no new external contract at Stage 2,ff.ambientContext,,TZ_AI_Tamagotchi_v1.0 (1).docx,§19.2 PET-011,External weather/holiday provider details are not frozen in Stage 2.
FG-AMBIENT,Ambient mascot context & light interactions,PRD-AMBIENT-004,"Ambient layer excludes news, politics and complex information search.",MVP_IN,P0,REQUIRED_FOR_MVP,Mobile PWA primary; responsive web/desktop as applicable,Employee; authorized management where applicable,Source-defined / no new external contract at Stage 2,ff.ambientContext,,TZ_AI_Tamagotchi_v1.0 (1).docx,§19.2 PET-012,Hard product-content boundary.
FG-AMBIENT,Ambient mascot context & light interactions,PRD-PETACT-001,"MVP includes lightweight pet actions such as petting, a short 2–3 second play interaction and call/visual reaction; they provide no gameplay advantage and use no sound.",MVP_IN,P0,REQUIRED_FOR_MVP,Mobile PWA primary; responsive web/desktop as applicable,Employee; authorized management where applicable,Source-defined / no new external contract at Stage 2,ff.petLightInteractions,OD-010,TZ_AI_Tamagotchi_v1.0 (1).docx,§19.3,Current visual baseline forbids a permanent Feed/Play/Learn/Rest game-button row on Home; interaction must remain lightweight.
FG-ACH,Achievements & collection,PRD-ACH-001,Achievements / Collection user surface shows only earned achievements and cosmetics; it does not expose an invented locked catalog.,MVP_IN,P0,REQUIRED_FOR_MVP,Mobile PWA primary; responsive web/desktop as applicable,Employee; authorized management where applicable,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,TZ_AI_Tamagotchi_v1.0 (1).docx,§20.4 UX-003,Exact release-specific art inventory remains deferred; generic approved badge/icon fallback is allowed.
FG-NFR,Non-functional & quality requirements,PRD-NFR-004,"Accessibility baseline includes readable contrast, scalable text, adequate touch targets, correct form labels and keyboard support for web.",MVP_IN,P0,REQUIRED_FOR_MVP,Backend/service + applicable web clients,System / authorized roles,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,TZ_AI_Tamagotchi_v1.0 (1).docx,§27 Accessibility / NFR-010,Current visual handoff additionally makes reduced-motion behavior mandatory.
FG-NFR,Non-functional & quality requirements,PRD-NFR-005,MVP UI language is Russian and user-facing strings must be externalized through a localization layer rather than hardcoded.,MVP_IN,P0,REQUIRED_FOR_MVP,Backend/service + applicable web clients,System / authorized roles,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,TZ_AI_Tamagotchi_v1.0 (1).docx,§27 Localization / NFR-011,No second production locale is added to MVP scope.
FG-NFR,Non-functional & quality requirements,PRD-NFR-006,"Task-processing observability includes structured logs, metrics and tracing, with alerting for error rate, latency and queue backlog.",MVP_IN,P0,REQUIRED_FOR_MVP,Backend/service + applicable web clients,System / authorized roles,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,TZ_AI_Tamagotchi_v1.0 (1).docx,§27 Observability,"Exact observability stack is Stage 3/14 scope, not Stage 2."
FG-NFR,Non-functional & quality requirements,PRD-NFR-007,Directories and the event/history data model must support growth in employee count and indefinite history without changing product semantics.,MVP_IN,P0,REQUIRED_FOR_MVP,Backend/service + applicable web clients,System / authorized roles,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,TZ_AI_Tamagotchi_v1.0 (1).docx,§27 Scalability,No synthetic capacity number is invented in Stage 2.
FG-NFR,Non-functional & quality requirements,PRD-NFR-008,Large-period exports must execute safely without blocking the interactive application interface.,MVP_IN,P0,REQUIRED_FOR_MVP,Backend/service + applicable web clients,System / authorized roles,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,TZ_AI_Tamagotchi_v1.0 (1).docx,§27 Data export,Exact job/queue implementation is deferred to architecture/stack stages.
FG-SURFACE,Release screen surface,PRD-SCREEN-001,"MVP screen surface covers onboarding, Monthly Goal setup, Home, Add AI case, Result, History Tasks/Events, employee/directorate ratings, anonymous analytics, public employee profile, Profile, Achievements/Collection, scoring explainer, Director Dashboard, Executive Dashboard and Admin Panel, interpreted through current v2 navigation/Home overrides.",MVP_IN,P0,REQUIRED_FOR_MVP,Mobile PWA primary; responsive web/desktop as applicable,Employee; authorized management where applicable,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,OD-001;OD-002;OD-003;OD-004;OD-005;OD-006,TZ_AI_Tamagotchi_v1.0 (1).docx,Appendix A,Screen inventory does not restore superseded 5-tab navigation or persistent Home Score/XP.
FG-NFR,Non-functional & quality requirements,PRD-QA-001,"MVP acceptance criteria must be testable end-to-end and preserve product rules across task processing, game updates, goals, authorization and history.",MVP_IN,P0,REQUIRED_FOR_MVP,Mobile PWA primary; responsive web/desktop as applicable,Employee; authorized management where applicable,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,TZ_AI_Tamagotchi_v1.0 (1).docx,§28 Acceptance criteria,Detailed tests are Stage 15; Stage 2 only freezes that testability is release scope.
FG-FUTURE,Future unscheduled scope,PRD-FUTURE-001,Automated retraining/evaluation loop for the scoring model is future scope and is not part of MVP.,FUTURE_UNSCHEDULED,FUTURE_UNSCHEDULED,DO_NOT_IMPLEMENT_IN_MVP,Not delivered in MVP,N/A,No MVP dependency,ff.scoringRetrainingLoop,,TZ_AI_Tamagotchi_v1.0 (1).docx,§30 Future scope,Do not infer P1/P2 or release date.
FG-FUTURE,Future unscheduled scope,PRD-FUTURE-002,A flexible retention policy replacing current indefinite retention is future scope; MVP keeps indefinite history as the normative behavior.,FUTURE_UNSCHEDULED,FUTURE_UNSCHEDULED,DO_NOT_IMPLEMENT_IN_MVP,Not delivered in MVP,N/A,No MVP dependency,ff.flexibleRetentionPolicy,,TZ_AI_Tamagotchi_v1.0 (1).docx,§30 Future scope,"Later architecture may preserve configurability, but must not silently change MVP retention semantics."
FG-FUTURE,Future unscheduled scope,PRD-FUTURE-003,Public company analytics broken down by directorates is future scope and requires a separate product decision; current employee-facing company analytics stays aggregate/anonymous.,FUTURE_UNSCHEDULED,FUTURE_UNSCHEDULED,DO_NOT_IMPLEMENT_IN_MVP,Not delivered in MVP,N/A,No MVP dependency,ff.publicDirectorateBreakdown,,TZ_AI_Tamagotchi_v1.0 (1).docx,§30 Future scope,Director and Executive authorized analytics are unaffected.
FG-ACH,Achievements & collection,PRD-ACH-002,"MVP content planning uses approximately 20–30 achievements as a working orientation; exact achievement inventory, rewards and release-specific art remain content/balance items rather than a frozen mandatory list.",MVP_IN_BASELINE_WITH_DEFERRED_FREEZE,P0_BASELINE_DEFERRED_FREEZE,IMPLEMENT_CURRENT BASELINE; DO NOT INVENT FINAL FREEZE VALUE/ASSET,Mobile PWA primary; responsive web/desktop as applicable,Employee; authorized management where applicable,Current implementation baseline exists; final freeze refinement later,content.achievementInventoryFrozen,OD-028,TZ_AI_Tamagotchi_v1.0 (1).docx,§29 Balance parameters,Source-backed working orientation. Do not invent the final 20–30-item catalog; generic approved fallback is valid until content freeze.
